,geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
138,34003021300,2017,"Census Tract 213, Bergen County, New Jersey",4471,56637.0,323500.0,2979.0,63.0,0.0,106.0,0.0,0.0,186.0,1137.0,34,003,021300
139,34003022100,2017,"Census Tract 221, Bergen County, New Jersey",3833,139688.0,619500.0,3146.0,60.0,0.0,371.0,0.0,0.0,8.0,248.0,34,003,022100
140,34003023100,2017,"Census Tract 231, Bergen County, New Jersey",3363,55925.0,231300.0,683.0,574.0,61.0,324.0,0.0,15.0,106.0,1611.0,34,003,023100
141,34003025100,2017,"Census Tract 251, Bergen County, New Jersey",6431,78043.0,385200.0,3698.0,194.0,52.0,1058.0,0.0,0.0,122.0,1359.0,34,003,025100
142,34003028002,2017,"Census Tract 280.02, Bergen County, New Jersey",3761,98850.0,542200.0,1762.0,116.0,0.0,1152.0,0.0,0.0,207.0,524.0,34,003,028002
143,34003031100,2017,"Census Tract 311, Bergen County, New Jersey",5969,72245.0,374900.0,3217.0,124.0,0.0,836.0,0.0,84.0,80.0,1628.0,34,003,031100
144,34003033100,2017,"Census Tract 331, Bergen County, New Jersey",3625,100524.0,374200.0,2214.0,75.0,7.0,411.0,0.0,0.0,154.0,764.0,34,003,033100
145,34003036200,2017,"Census Tract 362, Bergen County, New Jersey",2783,59700.0,336600.0,1553.0,0.0,0.0,229.0,0.0,0.0,156.0,845.0,34,003,036200
146,34003037201,2017,"Census Tract 372.01, Bergen County, New Jersey",3968,123864.0,393800.0,2316.0,31.0,0.0,915.0,0.0,0.0,82.0,624.0,34,003,037201
147,34003042301,2017,"Census Tract 423.01, Bergen County, New Jersey",4412,96026.0,569800.0,2689.0,46.0,7.0,1324.0,0.0,11.0,88.0,247.0,34,003,042301
148,34003042400,2017,"Census Tract 424, Bergen County, New Jersey",4635,111250.0,584700.0,2935.0,54.0,3.0,1127.0,0.0,61.0,73.0,382.0,34,003,042400
149,34003052200,2017,"Census Tract 522, Bergen County, New Jersey",6176,96638.0,344000.0,4213.0,131.0,0.0,850.0,0.0,0.0,97.0,885.0,34,003,052200
150,34003053100,2017,"Census Tract 531, Bergen County, New Jersey",3248,173333.0,1883500.0,2156.0,282.0,0.0,568.0,0.0,18.0,82.0,142.0,34,003,053100
151,34003054200,2017,"Census Tract 542, Bergen County, New Jersey",4514,64327.0,329100.0,1162.0,1862.0,0.0,159.0,0.0,8.0,53.0,1270.0,34,003,054200
152,34003046300,2017,"Census Tract 463, Bergen County, New Jersey",4740,65195.0,292500.0,1658.0,265.0,22.0,542.0,7.0,7.0,75.0,2164.0,34,003,046300
153,34003055100,2017,"Census Tract 551, Bergen County, New Jersey",7012,207365.0,1050800.0,4690.0,118.0,0.0,1374.0,0.0,0.0,211.0,619.0,34,003,055100
154,34003061200,2017,"Census Tract 612, Bergen County, New Jersey",3537,138494.0,816500.0,3372.0,0.0,0.0,44.0,0.0,0.0,55.0,66.0,34,003,061200
155,34003056200,2017,"Census Tract 562, Bergen County, New Jersey",5155,121579.0,454400.0,3957.0,109.0,0.0,505.0,0.0,0.0,91.0,493.0,34,003,056200
156,34003052100,2017,"Census Tract 521, Bergen County, New Jersey",7900,86469.0,375700.0,6304.0,2.0,0.0,406.0,0.0,0.0,0.0,1188.0,34,003,052100
157,34003054300,2017,"Census Tract 543, Bergen County, New Jersey",6729,183281.0,582800.0,6151.0,321.0,0.0,97.0,0.0,0.0,14.0,146.0,34,003,054300
158,34003059100,2017,"Census Tract 591, Bergen County, New Jersey",5419,90074.0,442000.0,3377.0,420.0,0.0,446.0,0.0,0.0,50.0,1126.0,34,003,059100
159,34003060000,2017,"Census Tract 600, Bergen County, New Jersey",8432,101848.0,384700.0,5765.0,224.0,0.0,1158.0,0.0,0.0,138.0,1147.0,34,003,060000
